140  x  141
┌─────────┬──────┬──────┬─────────┬────────┬────────┐
│ (index) │  id  │ line │ foundAt │ length │ number │
8 {
  id: 66,
  line: 7,
  foundAt: 84,
  length: 3,
  number: 736,
  foundGearAt: '8,84'
}
Left:  .
false
Right:  .
false
look around 787
Above:  .#...
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 336
Above:  *....
true
{
  id: 68,
  line: 7,
  foundAt: 113,
  length: 3,
  number: 336,
  foundGearAt: '6,112'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 245
Above:  .*...
true
{
  id: 69,
  line: 7,
  foundAt: 119,
  length: 3,
  number: 245,
  foundGearAt: '6,119'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 446
Above:  *....
true
{
  id: 70,
  line: 7,
  foundAt: 125,
  length: 3,
  number: 446,
  foundGearAt: '6,124'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 916
Above:  .....
false
Below:  .*...
true
8 {
  id: 71,
  line: 7,
  foundAt: 133,
  length: 3,
  number: 916,
  foundGearAt: '8,133'
}
Left:  .
false
Right:  .
false
look around 920
Above:  .....
false
Below:  .@...
true
Left:  .
false
Right:  .
false
look around 666
Above:  ..$..
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 90
Above:  ....
false
Below:  ...*
true
9 {
  id: 74,
  line: 8,
  foundAt: 43,
  length: 2,
  number: 90,
  foundGearAt: '9,45'
}
Left:  .
false
Right:  .
false
look around 786
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  $
true
look around 221
Above:  .....
false
Below:  ..*..
true
9 {
  id: 76,
  line: 8,
  foundAt: 56,
  length: 3,
  number: 221,
  foundGearAt: '9,57'
}
Left:  .
false
Right:  .
false
look around 173
Above:  .....
false
Below:  ..*..
true
9 {
  id: 77,
  line: 8,
  foundAt: 72,
  length: 3,
  number: 173,
  foundGearAt: '9,73'
}
Left:  .
false
Right:  .
false
look around 25
Above:  ...*
true
{
  id: 78,
  line: 8,
  foundAt: 96,
  length: 2,
  number: 25,
  foundGearAt: '7,98'
}
Below:  ....
false
Left:  .
false
Right:  .
false
look around 98
Above:  *...
true
{
  id: 79,
  line: 8,
  foundAt: 99,
  length: 2,
  number: 98,
  foundGearAt: '7,98'
}
Below:  ....
false
Left:  .
false
Right:  .
false
look around 186
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  #
true
look around 718
Above:  ...*.
true
{
  id: 81,
  line: 9,
  foundAt: 1,
  length: 3,
  number: 718,
  foundGearAt: '8,3'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 120
Above:  .*...
true
{
  id: 82,
  line: 9,
  foundAt: 5,
  length: 3,
  number: 120,
  foundGearAt: '8,5'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 931
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 15
Above:  ....
false
Below:  .*..
true
10 {
  id: 84,
  line: 9,
  foundAt: 62,
  length: 2,
  number: 15,
  foundGearAt: '10,62'
}
Left:  .
false
Right:  .
false
look around 10
Above:  *...
true
{
  id: 85,
  line: 9,
  foundAt: 67,
  length: 2,
  number: 10,
  foundGearAt: '8,66'
}
Below:  ....
false
Left:  .
false
Right:  .
false
look around 649
Above:  ..*..
true
{
  id: 86,
  line: 9,
  foundAt: 83,
  length: 3,
  number: 649,
  foundGearAt: '8,84'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 542
Above:  ..@..
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 106
Above:  ..*..
true
{
  id: 88,
  line: 9,
  foundAt: 132,
  length: 3,
  number: 106,
  foundGearAt: '8,133'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 794
Above:  ....$
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 486
Above:  ...*.
true
{
  id: 90,
  line: 10,
  foundAt: 43,
  length: 3,
  number: 486,
  foundGearAt: '9,45'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 209
Above:  ...*.
true
{
  id: 91,
  line: 10,
  foundAt: 55,
  length: 3,
  number: 209,
  foundGearAt: '9,57'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 2
Above:  ...
false
Below:  .*.
true
11 {
  id: 92,
  line: 10,
  foundAt: 65,
  length: 1,
  number: 2,
  foundGearAt: '11,65'
}
Left:  .
false
Right:  .
false
look around 252
Above:  *....
true
{
  id: 93,
  line: 10,
  foundAt: 74,
  length: 3,
  number: 252,
  foundGearAt: '9,73'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 517
Above:  ....&
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 250
Above:  .....
false
Below:  ..-..
true
Left:  .
false
Right:  .
false
look around 519
Above:  ....-
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 274
Above:  ...@.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 636
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 500
Above:  ...-.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 878
Above:  .....
false
Below:  *....
true
12 {
  id: 100,
  line: 11,
  foundAt: 38,
  length: 3,
  number: 878,
  foundGearAt: '12,37'
}
Left:  .
false
Right:  .
false
look around 106
Above:  .....
false
Below:  ..$..
true
Left:  .
false
Right:  .
false
look around 487
Above:  ...*.
true
{
  id: 102,
  line: 11,
  foundAt: 60,
  length: 3,
  number: 487,
  foundGearAt: '10,62'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 819
Above:  .....
false
Below:  ..*..
true
12 {
  id: 103,
  line: 11,
  foundAt: 70,
  length: 3,
  number: 819,
  foundGearAt: '12,71'
}
Left:  .
false
Right:  .
false
look around 353
Above:  .....
false
Below:  ..%..
true
Left:  .
false
Right:  .
false
look around 678
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 539
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 43
Above:  ....
false
Below:  ....
false
Left:  .
false
Right:  .
false
look around 44
Above:  ....
false
Below:  ....
false
Left:  .
false
Right:  .
false
look around 881
Above:  ..*..
true
{
  id: 109,
  line: 12,
  foundAt: 64,
  length: 3,
  number: 881,
  foundGearAt: '11,65'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 662
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  *
true
look around 407
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  #
true
look around 612
Above:  ../..
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 452
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  @
true
look around 286
Above:  .....
false
Below:  .=...
true
Left:  .
false
Right:  .
false
look around 195
Above:  ....*
true
{
  id: 115,
  line: 13,
  foundAt: 34,
  length: 3,
  number: 195,
  foundGearAt: '12,37'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 543
Above:  .....
false
Below:  .=...
true
Left:  .
false
Right:  .
false
look around 75
Above:  ....
false
Below:  ....
false
Left:  .
false
Right:  .
false
look around 887
Above:  ...*.
true
{
  id: 118,
  line: 13,
  foundAt: 69,
  length: 3,
  number: 887,
  foundGearAt: '12,71'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 43
Above:  *...
true
{
  id: 119,
  line: 13,
  foundAt: 79,
  length: 2,
  number: 43,
  foundGearAt: '12,78'
}
Below:  ....
false
Left:  .
false
Right:  .
false
look around 396
Above:  .....
false
Below:  *....
true
14 {
  id: 120,
  line: 13,
  foundAt: 84,
  length: 3,
  number: 396,
  foundGearAt: '14,83'
}
Left:  .
false
Right:  .
false
look around 813
Above:  .....
false
Below:  *....
true
14 {
  id: 121,
  line: 13,
  foundAt: 135,
  length: 3,
  number: 813,
  foundGearAt: '14,134'
}
Left:  .
false
Right:  .
false
look around 735
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 590
Above:  .....
false
Below:  .=...
true
Left:  .
false
Right:  .
false
look around 998
Above:  .....
false
Below:  .+...
true
Left:  .
false
Right:  .
false
look around 862
Above:  .../.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 228
Above:  .....
false
Below:  ./...
true
Left:  .
false
Right:  .
false
look around 979
Above:  .....
false
Below:  .*...
true
15 {
  id: 127,
  line: 14,
  foundAt: 116,
  length: 3,
  number: 979,
  foundGearAt: '15,116'
}
Left:  .
false
Right:  .
false
look around 500
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  =
true
look around 597
Above:  ...$.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 61
Above:  ....
false
Below:  ...*
true
16 {
  id: 130,
  line: 15,
  foundAt: 33,
  length: 2,
  number: 61,
  foundGearAt: '16,35'
}
Left:  .
false
Right:  .
false
look around 878
Above:  .....
false
Below:  .*...
true
16 {
  id: 131,
  line: 15,
  foundAt: 53,
  length: 3,
  number: 878,
  foundGearAt: '16,53'
}
Left:  .
false
Right:  .
false
look around 596
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 542
Above:  ...*.
true
{
  id: 133,
  line: 15,
  foundAt: 81,
  length: 3,
  number: 542,
  foundGearAt: '14,83'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 815
Above:  .....
false
Below:  .....
false
Left:  /
true
Right:  .
false
look around 567
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 834
Above:  ...+.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 672
Above:  ..%..
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 378
Above:  .....
false
Below:  .....
false
Left:  =
true
Right:  .
false
look around 981
Above:  ..*..
true
{
  id: 139,
  line: 15,
  foundAt: 133,
  length: 3,
  number: 981,
  foundGearAt: '14,134'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 618
Above:  .....
false
Below:  .....
false
Left:  *
true
Right:  .
false
look around 998
Above:  .....
false
Below:  ....$
true
Left:  .
false
Right:  .
false
look around 716
Above:  ....*
true
{
  id: 142,
  line: 16,
  foundAt: 69,
  length: 3,
  number: 716,
  foundGearAt: '15,72'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 495
Above:  ...*.
true
{
  id: 143,
  line: 16,
  foundAt: 114,
  length: 3,
  number: 495,
  foundGearAt: '15,116'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 682
Above:  ...&.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 62
Above:  ....
false
Below:  ...@
true
Left:  .
false
Right:  .
false
look around 945
Above:  ....#
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 915
Above:  .....
false
Below:  *....
true
18 {
  id: 147,
  line: 17,
  foundAt: 7,
  length: 3,
  number: 915,
  foundGearAt: '18,6'
}
Left:  .
false
Right:  .
false
look around 156
Above:  .....
false
Below:  *....
true
18 {
  id: 148,
  line: 17,
  foundAt: 24,
  length: 3,
  number: 156,
  foundGearAt: '18,23'
}
Left:  .
false
Right:  .
false
look around 298
Above:  ..*..
true
{
  id: 149,
  line: 17,
  foundAt: 52,
  length: 3,
  number: 298,
  foundGearAt: '16,53'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 479
Above:  .....
false
Below:  ....-
true
Left:  .
false
Right:  .
false
look around 170
Above:  .....
false
Below:  ...*.
true
18 {
  id: 151,
  line: 17,
  foundAt: 74,
  length: 3,
  number: 170,
  foundGearAt: '18,76'
}
Left:  .
false
Right:  .
false
look around 985
Above:  .....
false
Below:  *....
true
18 {
  id: 152,
  line: 17,
  foundAt: 89,
  length: 3,
  number: 985,
  foundGearAt: '18,88'
}
Left:  .
false
Right:  .
false
look around 90
Above:  ....
false
Below:  ....
false
Left:  +
true
Right:  .
false
look around 7
Above:  ...
false
Below:  ...
false
Left:  &
true
Right:  .
false
look around 800
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  *
true
look around 246
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  *
true
look around 370
Above:  .....
false
Below:  ....*
true
19 {
  id: 157,
  line: 18,
  foundAt: 33,
  length: 3,
  number: 370,
  foundGearAt: '19,36'
}
Left:  .
false
Right:  .
false
look around 639
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 362
Above:  .....
false
Below:  ...*.
true
19 {
  id: 159,
  line: 18,
  foundAt: 94,
  length: 3,
  number: 362,
  foundGearAt: '19,96'
}
Left:  .
false
Right:  .
false
look around 368
Above:  .....
false
Below:  ....*
true
19 {
  id: 160,
  line: 18,
  foundAt: 98,
  length: 3,
  number: 368,
  foundGearAt: '19,101'
}
Left:  .
false
Right:  .
false
look around 818
Above:  ..../
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 687
Above:  .....
false
Below:  ..*..
true
19 {
  id: 162,
  line: 18,
  foundAt: 127,
  length: 3,
  number: 687,
  foundGearAt: '19,128'
}
Left:  .
false
Right:  .
false
look around 173
Above:  .....
false
Below:  ...*.
true
20 {
  id: 163,
  line: 19,
  foundAt: 11,
  length: 3,
  number: 173,
  foundGearAt: '20,13'
}
Left:  .
false
Right:  .
false
look around 383
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  =
true
look around 389
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 273
Above:  .....
false
Below:  *....
true
20 {
  id: 166,
  line: 19,
  foundAt: 70,
  length: 3,
  number: 273,
  foundGearAt: '20,69'
}
Left:  .
false
Right:  .
false
look around 785
Above:  *....
true
{
  id: 167,
  line: 19,
  foundAt: 77,
  length: 3,
  number: 785,
  foundGearAt: '18,76'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 514
Above:  ....*
true
{
  id: 168,
  line: 19,
  foundAt: 85,
  length: 3,
  number: 514,
  foundGearAt: '18,88'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 446
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  *
true
look around 833
Above:  ....
false
Below:  ....
false
Left:  *
true
look around 433
Above:  .....
false
Below:  ...%.
true
Left:  .
false
Right:  .
false
look around 227
Above:  ...$.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 770
Above:  ..*..
true
{
  id: 173,
  line: 20,
  foundAt: 35,
  length: 3,
  number: 770,
  foundGearAt: '19,36'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 988
Above:  .....
false
Below:  ....*
true
21 {
  id: 174,
  line: 20,
  foundAt: 39,
  length: 3,
  number: 988,
  foundGearAt: '21,42'
