140  x  141
┌─────────┬──────┬──────┬─────────┬────────┬────────┐
│ (index) │  id  │ line │ foundAt │ length │ number │
      "id": 1004,
      "line": 119,
      "foundAt": 10,
      "length": 3,
      "number": 378,
      "foundGearAt": "118,9",
      "valid": true
    }
  ],
  [
    {
      "id": 1000,
      "line": 118,
      "foundAt": 28,
      "length": 3,
      "number": 664,
      "foundGearAt": "119,30",
      "valid": true
    },
    {
      "id": 1019,
      "line": 120,
      "foundAt": 27,
      "length": 3,
      "number": 844,
      "foundGearAt": "119,30",
      "valid": true
    }
  ],
  [
    {
      "id": 1002,
      "line": 118,
      "foundAt": 104,
      "length": 3,
      "number": 330,
      "foundGearAt": "119,103",
      "valid": true
    },
    {
      "id": 1012,
      "line": 119,
      "foundAt": 100,
      "length": 3,
      "number": 147,
      "foundGearAt": "119,103",
      "valid": true
    }
  ],
  [
    {
      "id": 1011,
      "line": 119,
      "foundAt": 89,
      "length": 3,
      "number": 748,
      "foundGearAt": "120,91",
      "valid": true
    },
    {
      "id": 1031,
      "line": 121,
      "foundAt": 90,
      "length": 3,
      "number": 473,
      "foundGearAt": "120,91",
      "valid": true
    }
  ],
  [
    {
      "id": 1018,
      "line": 120,
      "foundAt": 20,
      "length": 3,
      "number": 907,
      "foundGearAt": "121,23",
      "valid": true
    },
    {
      "id": 1035,
      "line": 122,
      "foundAt": 24,
      "length": 3,
      "number": 744,
      "foundGearAt": "121,23",
      "valid": true
    }
  ],
  [
    {
      "id": 1020,
      "line": 120,
      "foundAt": 43,
      "length": 3,
      "number": 684,
      "foundGearAt": "121,45",
      "valid": true
    },
    {
      "id": 1036,
      "line": 122,
      "foundAt": 45,
      "length": 3,
      "number": 961,
      "foundGearAt": "121,45",
      "valid": true
    }
  ],
  [
    {
      "id": 1023,
      "line": 121,
      "foundAt": 0,
      "length": 3,
      "number": 835,
      "foundGearAt": "122,3",
      "valid": true
    },
    {
      "id": 1042,
      "line": 123,
      "foundAt": 2,
      "length": 3,
      "number": 988,
      "foundGearAt": "122,3",
      "valid": true
    }
  ],
  [
    {
      "id": 1027,
      "line": 121,
      "foundAt": 59,
      "length": 3,
      "number": 621,
      "foundGearAt": "121,62",
      "valid": true
    },
    {
      "id": 1028,
      "line": 121,
      "foundAt": 63,
      "length": 3,
      "number": 327,
      "foundGearAt": "121,62",
      "valid": true
    }
  ],
  [
    {
      "id": 1030,
      "line": 121,
      "foundAt": 76,
      "length": 3,
      "number": 333,
      "foundGearAt": "122,79",
      "valid": true
    },
    {
      "id": 1037,
      "line": 122,
      "foundAt": 80,
      "length": 3,
      "number": 449,
      "foundGearAt": "122,79",
      "valid": true
    }
  ],
  [
    {
      "id": 1032,
      "line": 121,
      "foundAt": 98,
      "length": 3,
      "number": 205,
      "foundGearAt": "122,97",
      "valid": true
    },
    {
      "id": 1044,
      "line": 123,
      "foundAt": 94,
      "length": 3,
      "number": 743,
      "foundGearAt": "122,97",
      "valid": true
    }
  ],
  [
    {
      "id": 1040,
      "line": 122,
      "foundAt": 118,
      "length": 3,
      "number": 427,
      "foundGearAt": "123,121",
      "valid": true
    },
    {
      "id": 1054,
      "line": 124,
      "foundAt": 118,
      "length": 3,
      "number": 880,
      "foundGearAt": "123,121",
      "valid": true
    }
  ],
  [
    {
      "id": 1043,
      "line": 123,
      "foundAt": 65,
      "length": 3,
      "number": 765,
      "foundGearAt": "124,68",
      "valid": true
    },
    {
      "id": 1062,
      "line": 125,
      "foundAt": 65,
      "length": 3,
      "number": 821,
      "foundGearAt": "124,68",
      "valid": true
    }
  ],
  [
    {
      "id": 1049,
      "line": 124,
      "foundAt": 48,
      "length": 3,
      "number": 837,
      "foundGearAt": "125,51",
      "valid": true
    },
    {
      "id": 1067,
      "line": 126,
      "foundAt": 48,
      "length": 3,
      "number": 287,
      "foundGearAt": "125,51",
      "valid": true
    }
  ],
  [
    {
      "id": 1050,
      "line": 124,
      "foundAt": 74,
      "length": 3,
      "number": 609,
      "foundGearAt": "124,77",
      "valid": true
    },
    {
      "id": 1063,
      "line": 125,
      "foundAt": 78,
      "length": 3,
      "number": 880,
      "foundGearAt": "124,77",
      "valid": true
    }
  ],
  [
    {
      "id": 1052,
      "line": 124,
      "foundAt": 107,
      "length": 3,
      "number": 465,
      "foundGearAt": "124,110",
      "valid": true
    },
    {
      "id": 1053,
      "line": 124,
      "foundAt": 111,
      "length": 3,
      "number": 643,
      "foundGearAt": "124,110",
      "valid": true
    }
  ],
  [
    {
      "id": 1055,
      "line": 124,
      "foundAt": 123,
      "length": 3,
      "number": 509,
      "foundGearAt": "125,123",
      "valid": true
    },
    {
      "id": 1071,
      "line": 126,
      "foundAt": 121,
      "length": 3,
      "number": 942,
      "foundGearAt": "125,123",
      "valid": true
    }
  ],
  [
    {
      "id": 1056,
      "line": 124,
      "foundAt": 137,
      "length": 3,
      "number": 453,
      "foundGearAt": "125,136",
      "valid": true
    },
    {
      "id": 1073,
      "line": 126,
      "foundAt": 134,
      "length": 3,
      "number": 657,
      "foundGearAt": "125,136",
      "valid": true
    }
  ],
  [
    {
      "id": 1061,
      "line": 125,
      "foundAt": 59,
      "length": 3,
      "number": 583,
      "foundGearAt": "126,58",
      "valid": true
    },
    {
      "id": 1076,
      "line": 127,
      "foundAt": 57,
      "length": 3,
      "number": 620,
      "foundGearAt": "126,58",
      "valid": true
    }
  ],
  [
    {
      "id": 1066,
      "line": 126,
      "foundAt": 13,
      "length": 3,
      "number": 306,
      "foundGearAt": "127,16",
      "valid": true
    },
    {
      "id": 1081,
      "line": 128,
      "foundAt": 17,
      "length": 3,
      "number": 855,
      "foundGearAt": "127,16",
      "valid": true
    }
  ],
  [
    {
      "id": 1068,
      "line": 126,
      "foundAt": 70,
      "length": 3,
      "number": 647,
      "foundGearAt": "127,70",
      "valid": true
    },
    {
      "id": 1086,
      "line": 128,
      "foundAt": 70,
      "length": 3,
      "number": 208,
      "foundGearAt": "127,70",
      "valid": true
    }
  ],
  [
    {
      "id": 1072,
      "line": 126,
      "foundAt": 126,
      "length": 3,
      "number": 675,
      "foundGearAt": "127,129",
      "valid": true
    },
    {
      "id": 1089,
      "line": 128,
      "foundAt": 130,
      "length": 2,
      "number": 67,
      "foundGearAt": "127,129",
      "valid": true
    }
  ],
  [
    {
      "id": 1074,
      "line": 127,
      "foundAt": 37,
      "length": 3,
      "number": 673,
      "foundGearAt": "128,38",
      "valid": true
    },
    {
      "id": 1093,
      "line": 129,
      "foundAt": 36,
      "length": 3,
      "number": 871,
      "foundGearAt": "128,38",
      "valid": true
    }
  ],
  [
    {
      "id": 1083,
      "line": 128,
      "foundAt": 48,
      "length": 3,
      "number": 325,
      "foundGearAt": "128,51",
      "valid": true
    },
    {
      "id": 1084,
      "line": 128,
      "foundAt": 52,
      "length": 3,
      "number": 316,
      "foundGearAt": "128,51",
      "valid": true
    }
  ],
  [
    {
      "id": 1085,
      "line": 128,
      "foundAt": 62,
      "length": 1,
      "number": 6,
      "foundGearAt": "129,63",
      "valid": true
    },
    {
      "id": 1102,
      "line": 130,
      "foundAt": 62,
      "length": 3,
      "number": 921,
      "foundGearAt": "129,63",
      "valid": true
    }
  ],
  [
    {
      "id": 1090,
      "line": 129,
      "foundAt": 7,
      "length": 3,
      "number": 178,
      "foundGearAt": "129,6",
      "valid": true
    },
    {
      "id": 1097,
      "line": 130,
      "foundAt": 4,
      "length": 2,
      "number": 56,
      "foundGearAt": "129,6",
      "valid": true
    }
  ],
  [
    {
      "id": 1096,
      "line": 129,
      "foundAt": 121,
      "length": 3,
      "number": 634,
      "foundGearAt": "130,120",
      "valid": true
    },
    {
      "id": 1114,
      "line": 131,
      "foundAt": 121,
      "length": 3,
      "number": 265,
      "foundGearAt": "130,120",
      "valid": true
    }
  ],
  [
    {
      "id": 1099,
      "line": 130,
      "foundAt": 21,
      "length": 3,
      "number": 648,
      "foundGearAt": "130,24",
      "valid": true
    },
    {
      "id": 1108,
      "line": 131,
      "foundAt": 25,
      "length": 3,
      "number": 675,
      "foundGearAt": "130,24",
      "valid": true
    }
  ],
  [
    {
      "id": 1103,
      "line": 130,
      "foundAt": 66,
      "length": 3,
      "number": 467,
      "foundGearAt": "131,67",
      "valid": true
    },
    {
      "id": 1120,
      "line": 132,
      "foundAt": 68,
      "length": 3,
      "number": 825,
      "foundGearAt": "131,67",
      "valid": true
    }
  ],
  [
    {
      "id": 1105,
      "line": 130,
      "foundAt": 99,
      "length": 3,
      "number": 695,
      "foundGearAt": "130,102",
      "valid": true
    },
    {
      "id": 1106,
      "line": 130,
      "foundAt": 103,
      "length": 3,
      "number": 284,
      "foundGearAt": "130,102",
      "valid": true
    }
  ],
  [
    {
      "id": 1111,
      "line": 131,
      "foundAt": 74,
      "length": 3,
      "number": 451,
      "foundGearAt": "130,77",
      "valid": true
    },
    {
      "id": 1112,
      "line": 131,
      "foundAt": 78,
      "length": 3,
      "number": 709,
      "foundGearAt": "130,77",
      "valid": true
    }
  ],
  [
    {
      "id": 1113,
      "line": 131,
      "foundAt": 116,
      "length": 3,
      "number": 939,
      "foundGearAt": "132,117",
      "valid": true
    },
    {
      "id": 1129,
      "line": 133,
      "foundAt": 116,
      "length": 3,
      "number": 415,
      "foundGearAt": "132,117",
      "valid": true
    }
  ],
  [
    {
      "id": 1115,
      "line": 131,
      "foundAt": 133,
      "length": 3,
      "number": 290,
      "foundGearAt": "131,136",
      "valid": true
    },
    {
      "id": 1116,
      "line": 131,
      "foundAt": 137,
      "length": 3,
      "number": 891,
      "foundGearAt": "131,136",
      "valid": true
    }
  ],
  [
    {
      "id": 1118,
      "line": 132,
      "foundAt": 42,
      "length": 3,
      "number": 620,
      "foundGearAt": "133,44",
      "valid": true
    },
    {
      "id": 1134,
      "line": 134,
      "foundAt": 42,
      "length": 3,
      "number": 692,
      "foundGearAt": "133,44",
      "valid": true
    }
  ],
  [
    {
      "id": 1123,
      "line": 132,
      "foundAt": 103,
      "length": 2,
      "number": 21,
      "foundGearAt": "132,105",
      "valid": true
    },
    {
      "id": 1124,
      "line": 132,
      "foundAt": 106,
      "length": 2,
      "number": 40,
      "foundGearAt": "132,105",
      "valid": true
    }
  ],
  [
    {
      "id": 1128,
      "line": 133,
      "foundAt": 82,
      "length": 3,
      "number": 711,
      "foundGearAt": "134,81",
      "valid": true
    },
    {
      "id": 1139,
      "line": 134,
      "foundAt": 78,
      "length": 3,
      "number": 844,
      "foundGearAt": "134,81",
      "valid": true
    }
  ],
  [
    {
      "id": 1131,
      "line": 133,
      "foundAt": 127,
      "length": 3,
      "number": 411,
      "foundGearAt": "134,130",
      "valid": true
    },
    {
      "id": 1143,
      "line": 134,
      "foundAt": 131,
      "length": 3,
      "number": 143,
      "foundGearAt": "134,130",
      "valid": true
    }
  ],
  [
    {
      "id": 1135,
      "line": 134,
      "foundAt": 46,
      "length": 3,
      "number": 214,
      "foundGearAt": "133,49",
      "valid": true
    },
    {
      "id": 1136,
      "line": 134,
      "foundAt": 50,
      "length": 3,
      "number": 718,
      "foundGearAt": "133,49",
      "valid": true
    }
  ],
  [
    {
      "id": 1137,
      "line": 134,
      "foundAt": 66,
      "length": 3,
      "number": 762,
      "foundGearAt": "134,69",
      "valid": true
    },
    {
      "id": 1138,
      "line": 134,
      "foundAt": 70,
      "length": 3,
      "number": 461,
      "foundGearAt": "134,69",
      "valid": true
    }
  ],
  [
    {
      "id": 1140,
      "line": 134,
      "foundAt": 101,
      "length": 3,
      "number": 973,
      "foundGearAt": "135,100",
      "valid": true
    },
    {
      "id": 1155,
      "line": 136,
      "foundAt": 98,
      "length": 3,
      "number": 967,
      "foundGearAt": "135,100",
      "valid": true
    }
  ],
  [
    {
      "id": 1144,
      "line": 135,
      "foundAt": 11,
      "length": 3,
      "number": 365,
      "foundGearAt": "136,14",
      "valid": true
    },
    {
      "id": 1160,
      "line": 137,
      "foundAt": 11,
      "length": 3,
      "number": 261,
      "foundGearAt": "136,14",
      "valid": true
    }
  ],
  [
    {
      "id": 1146,
      "line": 135,
      "foundAt": 25,
      "length": 3,
      "number": 329,
      "foundGearAt": "136,26",
      "valid": true
    },
    {
      "id": 1161,
      "line": 137,
      "foundAt": 25,
      "length": 3,
      "number": 786,
      "foundGearAt": "136,26",
      "valid": true
    }
  ],
  [
    {
      "id": 1149,
      "line": 135,
      "foundAt": 94,
      "length": 3,
      "number": 799,
      "foundGearAt": "136,93",
      "valid": true
    },
    {
      "id": 1167,
      "line": 137,
      "foundAt": 93,
      "length": 3,
      "number": 380,
      "foundGearAt": "136,93",
      "valid": true
    }
  ],
  [
    {
      "id": 1151,
      "line": 136,
      "foundAt": 52,
      "length": 3,
      "number": 753,
      "foundGearAt": "137,52",
      "valid": true
    },
    {
      "id": 1170,
      "line": 138,
      "foundAt": 51,
      "length": 3,
      "number": 996,
      "foundGearAt": "137,52",
      "valid": true
    }
  ],
  [
    {
      "id": 1153,
      "line": 136,
      "foundAt": 72,
      "length": 3,
      "number": 473,
      "foundGearAt": "135,75",
      "valid": true
    },
    {
      "id": 1154,
      "line": 136,
      "foundAt": 76,
      "length": 3,
      "number": 765,
      "foundGearAt": "135,75",
      "valid": true
    }
  ],
  [
    {
      "id": 1163,
      "line": 137,
      "foundAt": 36,
      "length": 3,
      "number": 695,
      "foundGearAt": "138,38",
      "valid": true
    },
    {
      "id": 1173,
      "line": 139,
      "foundAt": 37,
      "length": 3,
      "number": 551,
      "foundGearAt": "138,38",
      "valid": true
    }
  ],
  [
    {
      "id": 1164,
      "line": 137,
      "foundAt": 44,
      "length": 3,
      "number": 486,
      "foundGearAt": "138,43",
      "valid": true
    },
    {
      "id": 1174,
      "line": 139,
      "foundAt": 41,
      "length": 3,
      "number": 631,
      "foundGearAt": "138,43",
      "valid": true
    }
  ],
  [
    {
      "id": 1166,
      "line": 137,
      "foundAt": 80,
      "length": 3,
      "number": 536,
      "foundGearAt": "138,82",
      "valid": true
    },
    {
      "id": 1177,
      "line": 139,
      "foundAt": 81,
      "length": 3,
      "number": 373,
      "foundGearAt": "138,82",
      "valid": true
    }
  ]
]
77599593
533784
